GENE_SYMBOL,logFC,P.Value
RNF217,0.117,0.21911553
PRRG4,-0.114,0.21922027
GPD1,-0.15,0.2193074
C17orf102,0.613,0.21941659
SIX4,0.656,0.2194584
HEPACAM2,-0.391,0.21955117
DEFB104B,-0.419,0.21956957
SGK196,0.345,0.21963276
SERGEF,-0.108,0.21964786
KCTD12,-0.4065,0.219665677871042
ENPP3,-0.297,0.21968112
HLA-J,0.156,0.21969855
LPPR4,0.0315,0.219711719684559
IQGAP2,-0.0831,0.219755
MRPL16,-0.183,0.21978989
ORMDL2,-0.0762,0.21980244
CD1C,-0.304,0.22006919
LOC201477,-0.445,0.22007699
C5orf62,-0.162,0.22008679
ZNF699,-0.42,0.22010954
FLJ13744,0.229,0.22012845
LMO2,0.212,0.22016915
GPR162,-0.114,0.22017748
MMP11,0.123,0.22021074
C20orf72,-0.132,0.22029604
SERPINE1,0.241,0.22029644
TASP1,0.0959,0.22032197
CES1,0.07296666666666667,0.22033237835698025
TANK,-0.16849999999999998,0.22034419775061792
CHRNB2,0.679,0.22036577
RB1,-0.113,0.22036589
C1orf189,0.644,0.220493
TLR8-AS1,0.106,0.22061934
H1F0,0.212,0.22062055
C19orf56,0.0883,0.22063789
CD320,0.0786,0.2206973
EXOSC2,0.030449999999999998,0.22075857150437034
GHRL,0.197,0.22094285
MRPS25,-0.108,0.22094936
ARL4A,-0.218,0.22095747613764538
NAV2,-0.161,0.2209639928249428
EPHX2,-0.122,0.22101544
TOR1A,-0.0967,0.22124721
C5orf60,-0.557,0.2212942
CARHSP1,-0.171,0.22134963
RNU105B,0.517,0.22140616
SLC25A27,-0.46085,0.22143967662793035
NCOA1,0.0872,0.221509852441505
KATNAL1,-0.115,0.22153384
ZNF467,0.17400000000000002,0.22155193756174366
LRRC69,-0.1838,0.22161676300976332
WDR7,0.116,0.22172233
HTA,-0.3,0.22175586
HIST1H2BJ,-0.139,0.22176323
C20orf103,-0.273,0.22177875
DKFZP547J0410,0.157,0.22182776
WDR76,0.345,0.22184764
PCDH12,0.803,0.2218586
AP2A1,0.123,0.22191359
LEMD3,-0.142,0.22191647
PPP2R4,0.09,0.22193577
FBXO11,0.03493333333333333,0.22197926949697672
RPAP2,0.07625000000000001,0.22199211157445137
MTRF1,-0.1251,0.22203347836618384
LRRC4C,0.347,0.22204657
SPINT3,-0.389,0.22208384
CCDC75,-0.0872,0.2221877861956091
UBE2O,0.609,0.22220036
ABCG4,0.741,0.22221932
HAND1,0.524,0.22230321
TMEM55A,-0.137,0.22243452
KCNK17,-0.6154999999999999,0.2225621610427787
CLEC4F,0.62,0.2225631
NPHP1,1.02,0.22260378
PLA2R1,-0.609,0.22262996
TAF8,-0.056100000000000004,0.22263129174717047
ZNF574,0.0803,0.22263661
SEPHS2,0.105,0.22278112
FRA10AC1,0.08,0.22282346827782218
RGS3,-0.03400000000000001,0.22283571184488163
FBLN2,-0.481,0.22285287
SPINK6,0.381,0.22294256
PTAR1,0.14175666666666667,0.2229464107439645
C2orf68,-0.22199999999999998,0.2229579203186049
MCMBP,-0.09775,0.22301639375363708
CRYBB3,-0.331,0.22313781
PROP1,0.577,0.22320169
NEBL,0.11255433333333333,0.2232529761210166
RXFP3,0.313,0.2232942
DNAJC9,-0.0805,0.22335509
MAP4K1,0.377,0.22340179
FGF20,0.30679999999999996,0.22344595892512792
TTTY18,-0.937,0.22348628
LOC727916,0.257,0.22357846
APBA3,0.178,0.22361744
NEDD9,-0.07844999999999999,0.22363017316888675
NOS3,0.145,0.22368838
RECK,-0.28400000000000003,0.22374427710962166
GABRD,-0.458,0.22374837
CCDC28A,-0.135,0.22378281
LOC100653515,0.109,0.22381029
DEFB4A,0.359,0.22389275
ATP8,0.194,0.22392453
CREB3,0.0913,0.22393602
LOC150381,-0.236,0.22393798
GSX2,-0.619,0.22394209
SLC7A9,0.148,0.22400858
FAM107A,0.186,0.22413381
NANOS1,-0.113,0.22413772
LOC100505585,0.443,0.22416068
ZFP36L2,-0.107,0.22424404
VAPA,-0.33525,0.22439060620684714
GRB2,-0.075,0.22442445
NAE1,-0.103,0.22444778
XLOC_010507,-0.313,0.22448461
PRDM4,0.122,0.22459275
SOCS6,-0.26,0.22465876
STAC2,0.618,0.22475647
OR52I2,-0.487,0.22480985
ST7-OT4,-0.19450000000000003,0.22491846427904993
TMEM187,-0.222,0.22492537
DTWD1,-0.138,0.22497246933845938
C9orf96,-0.446,0.2250989
KRTAP19-8,0.327,0.22511445
LOC100129924,-0.433,0.22512051
SNAR-C3,0.706,0.22527551
LOC339298,0.132,0.22529652
NLRP8,-0.18,0.22545378
MIA,-0.312,0.22546091
LOC100129884,-1.25,0.22546578
TULP1,-0.426,0.22574152
XLOC_013825,-1.18,0.22579552
S100A7,0.165,0.2259056
HMGN4,0.0897,0.22591595
CXorf26,0.106,0.22593421
FAM53B,-0.2723333333333333,0.22596261910967422
SQLE,-0.207,0.22600664
DNAJB4,-0.1,0.22617077
PGPEP1,0.12475,0.22624204900924627
LOC100289341,-0.0899,0.22627055
RHPN2,0.1138,0.22628166250136422
CHRAC1,-0.115,0.2262877
ATXN1,0.14333333333333334,0.2263178129974278
GGA2,0.0738,0.22636188
LOC100130890,-0.136,0.226396
OPRL1,0.317,0.22656214453932239
NPPA,0.23445,0.22687367181609414
FGF18,0.184,0.22698961
EGLN2,0.272,0.22704852
ATPAF2,0.116,0.22724461
LYRM2,-0.145,0.22727649678926462
UCP1,0.6,0.22730612
SLC28A1,-0.034999999999999996,0.22731151917487208
KIAA1644,-0.5175,0.2273466196373853
OR10G2,0.583,0.22735889
KNCN,-0.50455,0.22753376355549743
ALOX5,-0.2695,0.2275745039441854
ARSK,-0.241,0.22758301655997865
TP53TG3,-0.171,0.22762285764155685
RWDD3,-0.233,0.22762677
RPL3L,0.662,0.22780073
AVPR1A,-0.724,0.22780627
EMCN,0.219,0.22781361
C15orf58,0.0923,0.22785995
VKORC1L1,0.131,0.22796297
EIF2B4,0.0947,0.2279914
TBC1D2B,0.242,0.22800986
SLC1A3,-0.55,0.22808426
RING1,0.101,0.22811271
C22orf25,0.0702,0.228120218410963
XLOC_010332,0.416,0.22817632
PCBP4,-0.08275,0.2281890593045581
LOC553137,-0.757,0.22821021
SRRM3,-0.0936,0.22821128506199695
MAP7D1,0.1605,0.22827790810481197
SIGLECP3,-0.458,0.22829866212651828
HCRT,0.32,0.2284237
TAP1,0.141,0.22859781
FLJ45684,-0.0964,0.22861838
TMEM211,-0.618,0.22863981
SERPINB8,-0.0983,0.22867757
ZAR1,-2.07,0.22871642
MIR205HG,0.0987,0.22893396
IRX6,0.379,0.22899001
ARL17A,0.131,0.22900906
MMP21,-0.164,0.2291099
TPI1P2,0.101,0.22911942
A1CF,-0.0877,0.2292622
HAND2,-0.308,0.22926886
FPR3,-0.581,0.2294143
PRR25,-0.208,0.2294519
CXCL6,-0.195,0.22953084410888222
NDUFB6,-0.0779,0.22955175
SLC17A3,-0.351,0.22955913
NSD1,-0.107,0.22956426507829392
NID1,-0.105,0.22961924
USP34,0.119,0.22964176
KANK3,0.016466666666666668,0.22965019103631554
MSR1,-0.8613333333333334,0.22966113394807147
TSPAN32,0.245,0.22967264440160828
NDFIP2,-0.207,0.22985955
MAN1A1,-0.116,0.22993432
PRODH,0.0661,0.2300036554280678
SKIL,0.13,0.230017
MAFF,0.133,0.23016752
HAUS3,-0.576,0.23022971
MECR,0.0777,0.23029816
PTGR2,-0.123,0.23044188
IL26,-0.439,0.2304863
NUDT14,0.0975,0.23052279
SPRED3,-0.5115,0.23057532558156854
GPR149,-0.502,0.23067471
KRT24,0.323,0.23071972
ZNF512,0.265,0.23073606
NMT1,-0.0931,0.23085368
MBD4,-0.169,0.23095817
ZIM2,0.593,0.23101966
PAFAH1B1,-0.0024999999999999953,0.23102412295781052
CHRNG,0.307,0.23112345
LOC286094,0.128,0.23114525
HLA-G,0.156,0.23118935
LOC100128176,0.607,0.23124754
NME9,0.566685,0.23129919782767006
OR1E1,-0.431,0.23131519
MLYCD,-0.089,0.2315643
PIK3R6,-0.643,0.23160253
LOC100216001,-0.328,0.2316871
IFRD1,-0.0892,0.23178571
LOC100131840,-0.428,0.23178635
CD7,0.176,0.23188679
LIN28B,-0.366,0.23193235
CREB3L4,-0.134,0.23194798941707467
SF3A2,0.138,0.2320131
UBE2MP1,0.099,0.23210659
TNFRSF10A,0.14,0.23212839
LALBA,-0.894,0.23235937
ANKRD16,-0.118,0.23241001
OR2J3,0.514,0.23244661
LINC00493,-0.153,0.23247247
CTSL1P2,0.56,0.23250104
CLIC2,-0.251,0.23250122
FLJ35424,0.1475,0.2325195101986556
OR11H12,0.469,0.23256286
CTNS,-0.09570000000000001,0.232628682028373
ARGLU1,-0.225,0.23263107978499034
LOC100131796,0.174,0.23276433
ZNF8,0.0985,0.23286333
LOC100128107,0.291,0.2328759
OR2D3,0.648,0.2328974
LOC100144602,0.131,0.23293381
KCNN2,-0.147,0.23294437
XPNPEP2,-0.5895499999999999,0.23297876220220126
PIM1,0.133,0.23298865
LOC441461,-0.116,0.23303469
LOC641510,0.404,0.23306993
TGM7,0.593,0.2330956
GLP2R,-0.27896666666666664,0.23315767672691928
TAAR8,-0.209,0.23315907
HM13,0.011900000000000004,0.23316951962783586
C3orf67,-0.229,0.23328243
ITGA2,-0.14,0.23329894
HNF4G,-0.12330666666666666,0.23330692632305755
DNAL1,-0.0875,0.23342535
HRAS,0.0792,0.2334313
PITPNB,0.0797,0.23347307
KCNN1,0.271,0.23351516
AIF1L,0.22875,0.23352001138288142
ND3,0.23,0.23360995
UBQLN4,0.181,0.23363956
XLOC_014394,-0.14930000000000002,0.23367290613919464
PIEZO1,0.102,0.23367683
LOC146336,0.123,0.23368858
LOC100132774,-0.0897,0.23370211
PLBD1,-0.164,0.23387365
KRTAP19-5,-0.24,0.23397645
SMARCAL1,-0.1,0.23402213
WDR5,-0.0761,0.23406392
C5orf44,-0.06503333333333333,0.2341153734968578
C12orf51,0.126,0.23427124569481614
BOC,1.1,0.23433184
PIGY,0.103,0.23433921
TREM2,0.668,0.23445275
PKNOX1,-0.105,0.23458179
ZNF84,0.111,0.2346147
ANGPTL1,0.34450000000000003,0.2347164848893408
APOB,-0.20665,0.23475678690188287
SCRN3,-0.1607,0.23478354414256306
LOC100130232,-0.212,0.23490713
KCNJ12,0.601,0.23493567
SENP7,-0.14765,0.2350372749832236
SURF1,-0.0803,0.23509606
HAPLN3,-0.836,0.23512682
OR6T1,0.356,0.2352371
LOC400541,-0.285,0.23524299
DNTTIP1,0.107,0.23532153
UGGT2,0.011499999999999996,0.23538548044193228
PRSS16,-0.4245,0.23542967723446748
ZEB1,-0.124,0.23545076986678518
ANKRD33B,-0.376,0.23567326
KIAA1244,0.29313333333333336,0.23575756958218433
LOC339788,-0.689,0.23578957
GABRA5,0.493,0.23586377
GNPTG,0.0814,0.2359506
CYP1B1,-0.1395,0.23596530427919182
XLOC_006828,-0.278,0.23598145
LOC100130589,0.13,0.23621123
MYO1E,0.0707,0.23623394
XLOC_010445,0.0863,0.23625676
HS6ST2,-0.4325,0.2363177700718115
GUCY1B3,-0.3815,0.2363429038262135
SMO,0.0828,0.23646084
GRM8,-0.1893,0.23647665945610644
PDAP1,-0.108665,0.23664087737245063
DACT2,-0.2655,0.2366706870843636
TONSL,0.1919,0.2367020266687263
SPCS2,-0.139,0.23671495
ZNF17,0.117,0.23672007
TMEM173,0.245,0.23672128
TRABD,0.125,0.2367315
TIGD6,-0.276,0.23687711
CYTB,0.141,0.23689204
USP26,0.375,0.23698055
ZBTB38,-0.406,0.23701861
MARVELD2,-0.13999999999999999,0.23705654946278476
SERP1,-0.27755,0.2370616332500539
LOC100500938,1.5,0.23712655
ZNFX1-AS1,-0.0702,0.23713171
CLASRP,-0.0944,0.23716368
PGP,0.221,0.23720523
SORBS3,0.101,0.2372923
PPIE,0.0796,0.23734213
BRMS1,0.0749,0.23734416807421121
UBE4A,0.0804,0.23741375
SNHG11,0.0933,0.23742046
LOXL2,0.385,0.23750237
GPRIN2,-0.384,0.23760989
FAM138A,-1.54,0.23761386
HAR1B,0.396,0.23766981
ICA1L,0.27595000000000003,0.23767489104849326
PSMC6,-0.0784,0.23770521
KRTAP19-2,-0.285,0.23770546
LYRM4,0.09135,0.23774111078422022
CCK,-0.38,0.2377438
IFT27,0.1,0.2377754
WDR73,0.060849999999999994,0.23780386174363669
AGA,-0.0799,0.23782166
LY6E,0.101,0.23786325
MAGT1,-0.105,0.23791842896950235
TIMD4,-0.4585,0.23794364825537617
ADCY3,0.0819,0.23795986
IRS1,-0.2275,0.2379806499034208
ZNF841,0.183,0.2380089
LOC100270680,-0.707,0.23809293
BCAT2,0.0984,0.23823663
HDAC6,-0.139,0.2382427621955659
LOC100216546,-0.10214999999999999,0.2382609275709248
LOC100128001,0.166,0.2383015
TSPAN33,0.0903,0.23832483
LDHA,-0.1269,0.23834241284145863
PALMD,-0.154,0.23842907
GCRG224,0.71,0.2385368
TNP1,-0.3,0.23857072
ZNF691,0.15239999999999998,0.23857736412712946
MARVELD3,-0.14350000000000002,0.2385801194939145
PTP4A1,-0.11113333333333332,0.2386406792010622
ARNT2,-0.338,0.2386752293434108
SLC16A6,-2.2,0.23867708
TBC1D7,0.124,0.2387709466769423
SALL2,-0.127,0.23878756
TTC21B,-0.115,0.23882066
LOC144742,-0.839,0.238838
SORBS2,-0.17193333333333335,0.2388401007845296
KLC3,0.517,0.23887094
LOC613266,-0.218,0.23891635
DSCR6,0.769,0.23901516
HOGA1,0.02576666666666667,0.23907300979207213
ARHGAP10,0.163,0.23909009
ALG11,-0.153,0.23911662
P4HTM,0.179,0.23911731
ANXA8L2,-0.146,0.23924672
COX7A1,0.156,0.23926948
ACTR3,0.133,0.23927264
NT5C2,0.197,0.23943883714139572
LOC649201,0.799,0.23950295
MLH1,-0.0721,0.23951785179309198
LOC100131395,0.603,0.23953792
LOC100129363,0.406,0.2396058
EFCAB4B,0.47750000000000004,0.23965547307927143
BTBD3,0.0996,0.2396631
TACR1,-0.615,0.23980064
ZFPM1,0.1,0.23984084
PDPR,0.167,0.23989327870996396
NRBP1,0.156,0.23990697
MRPL40,-0.0781,0.23993796
C14orf178,-0.251,0.23994386
TPCN2,-0.129,0.2399768
RBM19,0.13,0.23999306
LOC728684,0.279,0.24000401
NRIP1,0.0953,0.24001211931583613
C19orf29,0.106,0.24008534
IMPA1,-0.19835,0.2401974109169668
NOL12,0.0694,0.24024894
MAGEA10-MAGEA5,-1.37,0.24029453
STAC3,-0.423,0.2403262
DOC2A,1.57,0.24034736
SLC29A3,0.101,0.24035746
MARCKS,-0.0755,0.24044184
SPRY2,-0.124,0.24047419
C19orf68,-0.117,0.24049224
XLOC_005295,0.252,0.24058031
CCDC53,-0.968,0.24066607
JKAMP,0.08399999999999999,0.24073756450127984
ZBED2,0.323,0.24078154
KLK8,0.409,0.24082289
DCLK3,-0.758,0.24087128
IER5L,-0.16725,0.24094743172689123
NOG,-0.625,0.24098419
PI16,0.544,0.24101407
CASC2,-0.13933333333333334,0.24117251220810607
ZNF253,0.484,0.24118484
DDX60L,0.317,0.24121522
C6orf115,-0.153,0.24134683
EFNB2,0.213,0.24140191
ETS2,-0.128,0.24151844
PLEKHO1,0.123,0.24154802514924212
PLXDC1,0.22296666666666667,0.24167696354167367
NELL2,-0.158,0.24171988
CDKL5,-0.513,0.24174622
OR9Q1,-0.452,0.24174887
RBM20,-0.27133333333333337,0.24180121221452625
C4orf32,0.129,0.2418853
SUSD2,-0.491,0.241899089507938
TTC30B,-0.0888,0.24192407
LOC100129034,-0.12,0.24192491
GTPBP10,-0.142,0.24200475
PGAP1,-0.20926666666666668,0.24212661050358816
TAS2R16,0.601,0.24213593
DPM1,-0.102,0.24215887
MRPS6,-0.138,0.24220556
KCTD7,-0.365,0.24221075
SPATA5L1,-0.1955,0.24224422583069644
GPR125,-0.09344999999999999,0.24235646367518854
DOCK2,0.1795,0.24237271959030485
RGS7BP,-0.204,0.24237863
MICA,0.005400000000000002,0.2424832101884567
OR52A1,-0.85,0.24250818
RPIA,0.0913,0.24254244
LOC100130463,0.113,0.24283602
OTUD1,0.184,0.24288509
UBE3A,-0.15565,0.24290528970243924
AGBL2,-0.411,0.24301651
COX17,-0.118,0.24327281
BEND4,-0.1265,0.24328578836927664
LOC100128262,0.542,0.24336314
LRRK2,0.09850000000000002,0.24336734996632386
RXFP4,0.453,0.24337882
PCLO,0.2864333333333333,0.24339128204046012
SYCP3,0.314,0.24341847
BEX5,-0.0863,0.24342722
DLX4,-0.79,0.24352272
CFC1,0.444,0.24356832
CXCL11,-0.419,0.24362298
NUDCD2,-0.104,0.24363022
CRYBB1,-0.363,0.24363754
TMED7-TICAM2,-0.043800000000000006,0.24367602568469685
PNLIPRP3,0.749,0.24370818
C22orf28,0.098,0.24373043
BTF3,0.0743,0.24378265
NRN1,0.208,0.24378526
ZNF117,-0.168,0.24380029
LOC100127994,-0.121,0.24388046
PRDM16,0.385,0.2439747733011653
ASPDH,0.513,0.24399247
CXCR5,-0.351,0.24412258
PKIB,-0.185,0.24412799
PRORSD1P,-0.178,0.24413945
NECAP2,0.0788,0.24429814
LOC390858,0.3,0.24437065
PTHLH,0.242,0.24442245
UBE2L6,0.0918,0.24459805
NAB2,-0.108,0.24468878
NKAPL,0.232,0.2446911
PTPMT1,0.09805,0.24471546749569878
OR7E91P,0.469,0.24475241
SSRP1,0.079,0.2448178
RGMB,0.14,0.24482198
TMEM50B,-0.0711,0.24488261631714708
USP1,-0.121,0.24489439
CCT6A,0.0862,0.24507017
PDC,0.329,0.24508574
STARD7,0.119,0.24511424
OR13C8,0.288,0.24511433
DMD,0.007935000000000001,0.2451910328938926
LOC729652,0.329,0.24526595
HTR2A,-0.549,0.24526972
LOC338817,-0.434,0.24541059
MCCC1,-0.0836,0.24543235
CCT8L2,0.608,0.24547209
TMCO1,-0.107,0.24550574
PDE4A,-0.18526666666666666,0.24551993735036315
SLC35G1,0.123,0.24567668
RAPSN,0.163,0.2456911
IQCH,-0.11999999999999998,0.24569126585480508
NSUN6,-0.214,0.24570386
LRIG3,-0.134,0.24577118
KRTAP19-7,0.569,0.24590772
LILRB1,-0.729,0.24591356
PAX3,0.1845,0.24621067798623253
NELL1,0.30415000000000003,0.24628936829120798
IQCB1,-0.0684,0.24636739
PHGDH,0.142,0.24637486
TIMM17B,0.0977,0.24641244
LSAMP-AS3,0.143,0.24644292
ST6GALNAC1,-0.628,0.24658567
GATM,-0.175,0.24660869
FDXR,0.117,0.24661171
SLX4,0.149,0.24668446
LILRB5,-1.07,0.24668671
FAM194B,0.265,0.24678942
SYDE1,0.155,0.2467913
MAP6D1,0.114,0.24691952
SEMA5A,-0.183,0.24697749
HIVEP1,0.16,0.24700926
LINC00323,-0.47,0.24701828
ZNF551,-0.3767,0.24703826325253636
MCOLN2,0.377,0.24704079
OPLAH,-0.0793,0.2470556
STYK1,-0.364,0.24710327
GTPBP3,-0.131,0.24712387
C2CD3,0.157,0.24712990333880974
CHUK,-0.125,0.24713546
FILIP1L,-0.23650000000000002,0.24714289881521564
OSTalpha,-0.0968,0.24714721
HMX1,-0.0651,0.24714830617352343
CWC25,0.0923,0.24718531
SAG,-0.10250000000000001,0.24726828051756078
TRIM22,0.116,0.2473427
ZNF664,-0.0688,0.24762733
ZNF746,0.1995,0.24764587005244895
WISP1,0.152,0.24771655
ULBP2,-0.137,0.24781048
PNMA2,0.361,0.24783252
PYROXD2,-0.0728,0.24794513
RRN3P2,-0.623,0.24796678
SMARCA1,-0.122,0.24798601
CYP2D6,-0.10295,0.24799969308986414
PAK6,-0.0803,0.24800046
ZBTB24,0.0857,0.24809509
DDX25,-0.215,0.24809778
ACE,0.012500000000000004,0.24816444914905636
PIP,0.207,0.24819049
HYMAI,0.576,0.2482218
NBEA,-0.454,0.24825967
KRTAP12-3,-0.764,0.24834951
AZI2,-0.13065,0.24840403318631846
OR6Y1,0.277,0.24841701
WDTC1,0.15,0.24842729
MAP7D3,0.03289999999999999,0.24845689190942463
BRD7P3,-0.279,0.24847302
GUCA2A,-0.315,0.24866088
DSTYK,0.104,0.24880713
XLOC_005770,0.461,0.24886528
DDI2,0.15,0.248886
ZNF148,-0.04715,0.248910507916823
C4orf41,0.121,0.24897928
FHOD3,-0.654,0.24898917
LOC100127886,0.298,0.24901741
IMPA2,0.1567,0.24923779629165357
RELL1,-0.1825,0.2493927524329657
PLK5,0.276,0.24941303
PCDHGB2,0.269,0.24947935
ATP5L,-0.0927,0.24948174
AGFG2,-0.09960000000000001,0.2496033905944089
SYPL1,-0.0744,0.24961117
NLK,-0.0975,0.24963083
SLA,-0.479,0.2496704
AXDND1,0.0867,0.24968113
HSFX1,-0.262,0.24968661
HESX1,-0.195,0.24971171
SYCE2,0.428,0.24976782
INA,0.213,0.24978082
MKRN2,0.123,0.24984164
PJA1,-0.0978,0.24986175
GRAMD1B,-0.629,0.24986252
PSTK,-0.08075,0.24991491630728405
FBLN1,-0.2058,0.249962254043003
RPL26,-0.16815,0.24999442698818983
C7orf45,0.268,0.24999874
ZBTB43,0.07825,0.25000154172818473
TTYH2,0.441,0.2500583
ZNF737,0.85,0.25014164
NEXN-AS1,0.28500000000000003,0.25017113984647077
RNF150,-0.868,0.25020714
GYPE,0.729,0.25023775
ATP5A1,0.0791,0.25024844
USP48,-0.1525,0.2503037161760881
SCARNA4,0.138,0.25032146
ACAD11,-0.112,0.25038703
MMP26,0.336,0.25040481
LOC100133130,-0.45455,0.2504256567115904
DUOX2,0.398,0.25044658
FLJ27352,-0.261,0.25047445
TRAPPC1,0.184,0.25052874
ANGPTL3,-0.166,0.25059986
SPTAN1,0.1585,0.2506427805610612
ZNF576,0.112,0.25065908
LOC645262,0.697,0.25085901
CEBPB,0.0702,0.2508799
MILR1,-0.516,0.2509292
XLOC_008863,0.459,0.25115188
ADCY5,-0.516,0.25119994
JMJD5,-0.152,0.25122238
ADAM19,-0.0683,0.2512225214527204
LOC644050,0.341,0.25124417
SV2B,-0.374,0.25128593
C11orf88,0.261,0.2513092
FGD3,-0.201,0.25131857
HEY1,-0.312,0.25133108
MIB1,-0.146,0.25134516
GNA12,0.15215,0.251448814584014
PTBP3,0.1132,0.2515350524541713
LOH12CR1,-0.113,0.25153815
OPN3,-0.086365,0.25154667750429754
FCRLA,-0.031,0.2515670993300033
C14orf149,0.0742,0.25168394
LOC646168,-0.849,0.25174581
DOK4,0.125,0.25181034
RASL11A,1.07,0.25182962
OLIG3,-0.702,0.2519534
LOC253044,0.28,0.25196938
SERPINB4,-0.266,0.25205616
BCL2L15,-0.35760000000000003,0.2523477123730964
SPANXN5,0.415,0.25235196
CCDC79,-0.329,0.2523643
ACD,0.0993,0.25237511
ZNF776,0.09755,0.2523799397227312
SH3D19,-0.145,0.25240532
SH3PXD2A,0.16915000000000002,0.25247319544981384
WDR82,0.0877,0.25247963
ASMTL-AS1,-0.274,0.25249043
CLTCL1,-0.152,0.2525463
VIPR1,-0.429,0.25254684
RAB8B,0.136,0.25263969
SLC35C2,0.0869,0.2526697
BPY2B,-0.341,0.25271457
SEPSECS,-0.0947,0.2527215
IL16,0.12367500000000001,0.25281288700328525
GCN1L1,-0.0988,0.25287251
ZNF169,-0.13693333333333332,0.2529036003033996
CLN3,0.107,0.25291785
TXLNB,-0.21799999999999997,0.25295295086193054
CD8B,0.262,0.25295393107073766
PRKAG3,0.156,0.25295587
LYSMD3,0.137,0.25297785
SHANK2,0.04403333333333334,0.2531444878380735
TAX1BP3,0.142,0.25325296
AGTRAP,0.13,0.25327381
GPT2,-0.141,0.25329857
MPHOSPH8,0.107,0.25343646
C19orf23,0.111,0.25345488
WDR67,-0.15863333333333332,0.25365809532270017
ULBP3,-0.246,0.25371106
WNT8A,0.789,0.25374018
STOML2,0.0671,0.25377379
LSR,0.0719,0.25379227
RAB26,-0.183,0.25380279
MAB21L3,-0.138,0.25380695
DHX15,0.0944,0.25382234
CACNB4,-0.374,0.2538782
LOC340357,0.474,0.25392201
CHCHD4,0.0849,0.25398646
FDXACB1,0.351,0.25405939
ARF5,-0.0998,0.25413241
POLM,-0.2649666666666667,0.25419046792629574
NT5M,-0.125,0.2543431
AGK,0.114,0.25438212
ACTG2,-0.27649999999999997,0.2544065082683547
RELB,0.0847,0.25450159
PIGV,-0.108,0.25458308
PAQR7,0.252,0.25473995
CSAD,-0.15,0.25477138
FOXD4L2,-0.165,0.25477422
OLFM1,-0.375,0.2547923477719827
DUSP13,0.275,0.25487994
SHC2,-0.1232,0.2549102714363932
HNRNPC,-0.053799999999999994,0.25492837066902485
ATP8B4,0.541,0.2549801
KATNAL2,-0.22175,0.25498432217341255
FKBP4,0.07545,0.25501213793601474
FAM104B,0.222,0.2551639
ZNF252,-0.12059999999999998,0.255178637945891
NUAK2,0.175,0.25528606
PON2,-0.155,0.25535852
FAM18B2,-0.0711,0.25539127
HTR5A,1.13,0.25549309
LOC100130507,0.0969,0.2555106
PCDHB11,0.198,0.25553553
LOC644554,0.616,0.25565469
ZNF331,-0.118,0.25572261952470643
SMPD2,0.121,0.25583864
MGAM,0.1989,0.25585345285971356
LOC649395,-0.234,0.25588442
YWHAG,-0.0966,0.25591105
NANOG,-0.717,0.25592842
RARRES3,0.1,0.25606547
PPP2R1A,0.0797,0.25612275
PLEKHM1,0.16933333333333334,0.256146032686111
PPM1E,-0.313,0.25634591
LOC100132686,0.433,0.25634686
NCOR1,-0.27569999999999945,0.25637793622466976
LOC100130887,-0.311,0.25640992
ATF6,0.08,0.2566179
GOLGA6L1,0.266,0.25668977
SEPT5,-0.465,0.25679425
ECI1,-0.0843,0.25686722
AKAP14,0.35850000000000004,0.2569280243635614
FADS6,-0.0899,0.25692827
ENTPD7,0.237,0.25701194
CYC1,0.0833,0.25704878
LOC400084,-0.882,0.25716044
COL1A1,0.558,0.25723548
METRNL,0.119,0.25726478
CRTAP,-0.237,0.25726556
MAPK12,0.048,0.2572680259625407
VENTXP7,0.459,0.25737757
FBLN5,0.204,0.2574284
ARHGDIG,0.234,0.25742856
HAVCR1,-0.173,0.25745223
MYH11,0.069,0.2575838507907098
LOC730101,0.844,0.25766074
ZMIZ2,0.1,0.25771551
TMEM30B,-0.984,0.25774424
SLC7A4,-0.557,0.25779472
RETNLB,0.264,0.25792892
PRRG3,0.08399999999999999,0.25798865825898665
KRCC1,-0.122,0.2580248
VPREB3,0.08585,0.25807664047173917
COX8C,-0.347,0.25807703
CDKN2AIP,-0.0867,0.25808074
GNRH1,-0.258,0.25815532
PLA2G12A,-0.057749999999999996,0.25820379578908076
ADIPOQ,0.504,0.25823326
SSX5,-0.217,0.25834003
ARHGAP19,-0.11573333333333331,0.25836983537122027
CCDC112,-0.215,0.25843618
LOC100128830,-0.554,0.25845329
PRDM1,-0.34509999999999996,0.25851689706885345
LOC100507431,0.0887,0.25852365
SAMD8,0.252,0.25863509
RGS21,-0.162,0.25866956
LOC339400,-0.478,0.25868769
BCOR,0.017600000000000005,0.25871985313952817
TENC1,-0.114,0.25879215
KLHL21,0.201,0.25880167
STK17B,-0.14096666666666668,0.25886578762041684
CCRL1,0.275,0.25890776
ZNF564,0.189,0.25895086
DCAF8L1,0.3083,0.25897322851426524
LOC145820,-0.702,0.25898641
DLL4,0.0896,0.25899914
ATP13A2,0.119,0.25901535190926583
ZNF546,-0.473,0.25911424954517337
ARL4D,0.313,0.25917571
PIGO,0.313,0.25919706
LOC100129617,-0.468,0.25954934
PLEK2,-0.175,0.25957534
ZC3H3,0.124,0.25958923
LINC00339,-0.0964,0.25966127
MAL2,-0.0803,0.25972224
LPIN3,-0.132,0.25974174
MMP7,0.503,0.25981932
TP53RK,0.121,0.2598576287356609
PRMT6,0.106,0.25986912
