GENE_SYMBOL,logFC,P.Value
TRPM6,0.09700000000000003,0.37916811891314595
ANKRD20A2,0.243275,0.37937705509679603
UBQLN1,-0.15489999999999998,0.37949641524983874
PAM,0.07445,0.379536322532511
INSIG2,-0.046799999999999994,0.3796476272629602
SERHL2,-0.17149999999999999,0.37967282514924844
SNRPG,-0.10153333333333332,0.37970372481628695
HTR7P1,0.055,0.3799268381611724
WDR72,-0.123,0.38
FBP2,0.205,0.38
XAGE2B,-0.509,0.38
KIAA1456,-0.251,0.38
XPO6,-0.068,0.38
LOC100130927,-0.22,0.38
ANKRD50,0.134,0.38
DNMBP-AS1,-0.71,0.38
LOC283454,-0.497,0.38
UBE2QL1,0.396,0.38
C14orf162,-0.293,0.38
ALG9,0.0608,0.38
SLC4A7,-0.105,0.38
RCVRN,1.28,0.38
PIRT,0.613,0.38
CNTD2,-0.173,0.38
TRAPPC9,0.116,0.38
CDT1,-0.22,0.38
CPNE1,0.0759,0.38010100943350533
MTHFD2L,-0.139,0.3801177940585393
MACROD2,-0.049550000000000004,0.3803136586464017
DCN,-0.3075,0.3803674037873074
WDR13,-0.0857,0.38061060985298784
XLOC_010593,-0.004500000000000004,0.38089351358080276
CCDC87,0.103,0.381
LOC100506639,-0.119,0.381
PSEN2,0.0833,0.381
KIAA1274,-0.797,0.381
TUBB4A,-0.177,0.381
STL,-0.406,0.381
TBC1D4,0.0773,0.381
LOC400965,0.851,0.381
KIAA0226L,-0.0886,0.381
LOC400706,0.531,0.381
JRK,0.154,0.381
CFHR1,0.217,0.381
SNORA73A,0.115,0.381
ANKRD49,0.0802,0.381
ZBTB5,0.0759,0.381
ASPDH,0.345,0.381
ZNF560,0.0715,0.381
KIF2C,-0.0927,0.381
IRX1,0.092,0.381
STAT2,-0.125,0.381
TMEM184B,-0.1033,0.38138352932449976
ECT2L,-0.03649999999999999,0.3816137251073383
KIF6,0.22546666666666668,0.38165458709366573
HAUS8,-0.009000000000000001,0.3818542795027711
EPHA10,0.13185,0.3818892258898106
OR5K3,0.195,0.382
GAB1,-0.238,0.382
POLN,-0.409,0.382
CAPN7,0.0981,0.382
CLCN3,0.0924,0.382
LINC00230A,0.142,0.382
SSBP2,-0.0761,0.382
TMEM187,-0.198,0.382
JMJD4,-0.0762,0.382
NUSAP1,0.172,0.382
FOXH1,0.246,0.382
ZDHHC16,0.139,0.382
SEMA3B,0.0731,0.382
C19orf66,0.242,0.382
SUMF2,0.105,0.382
KBTBD12,0.6865,0.38224103370430595
EVI5,0.185,0.3823287988123438
RGS12,-0.0958,0.38239983631648555
CHMP1A,-0.1633,0.38249175334193775
ACSL6,0.19,0.3827799371705447
COG4,0.1017,0.38289892478160276
HBM,-0.273,0.383
PRSS12,-0.188,0.383
LOC255177,0.32,0.383
SENP3,-0.0767,0.383
XLOC_010338,0.316,0.383
LOC100129216,-0.298,0.383
WISP2,-0.179,0.383
LOC126536,0.0923,0.383
LOC339352,-0.0848,0.383
PYROXD1,-0.14450000000000002,0.38301371255492683
SEMA4G,-0.154,0.3831055252198754
HNRNPA2B1,0.13586666666666666,0.3832213907035523
ZNRF3,0.1243,0.3833558441376151
CEP120,0.0938,0.38348096012662025
PGAM1,-0.08045000000000001,0.3835143194985433
FAM22A,-0.07300000000000001,0.38366441119339634
MBD6,0.122,0.38380612619421894
MUTED,0.0379,0.3839082213239075
EHF,-0.215,0.384
CSHL1,-0.211,0.384
LRRC34,-0.195,0.384
NDUFAF4,-0.0842,0.384
RPL21P44,0.0776,0.384
LOC100132800,0.0778,0.384
CETP,-0.213,0.384
NOC3L,-0.0743,0.384
RPL13AP17,0.215,0.384
BBS10,-0.13,0.384
LANCL1,0.1,0.384
ZNF548,-0.185,0.384
POLR2M,-0.211,0.384
GPR150,-0.174,0.384
ANKRD19P,-0.09700000000000002,0.38465771720002717
UNC119B,0.009500000000000001,0.3848719652105781
MGP,-0.21000000000000002,0.38491355692164053
IL24,0.136,0.3849884139373806
IQGAP2,-0.0785,0.385
GPR174,-0.0992,0.385
PGM2,0.099,0.385
HBE1,0.46,0.385
LOC100130920,-0.377,0.385
MORF4L1,0.0774,0.385
IL23R,0.114,0.385
ZNF133,0.138,0.385
ASCC2,-0.0924,0.385
WFDC13,0.0876,0.385
MAF,-0.13,0.385
LOC100131032,0.0936,0.385
DAD1,0.0618,0.385
METTL5,0.037099999999999994,0.38587966311473937
MIS18A,0.0763,0.386
SLC17A7,-0.18,0.386
PROK2,-0.0995,0.386
PLD3,-0.077,0.386
CXorf51A,0.107,0.386
LIPT2,0.0784,0.386
MT1L,0.0925,0.386
PNO1,-0.0799,0.386
C20orf96,0.104,0.386
KRTAP10-11,-0.128,0.386
C9orf11,-0.137,0.386
NOA1,0.0766,0.386
SERPINB10,-0.145,0.386
LOC728743,0.153,0.386
EPB41L4B,0.16455,0.386242804754185
ABCC3,0.07215,0.38630503312098996
SELP,0.1492,0.3864584991408547
TCP11L1,0.08405,0.3865207026864583
SARDH,-0.09303333333333334,0.38662916412391535
ACTN2,-0.432,0.387
MMP21,-0.0947,0.387
LOC340335,0.251,0.387
TCF15,-0.175,0.387
XPNPEP3,0.108,0.387
MUC3A,0.0986,0.387
HUS1B,-0.151,0.387
DCLK3,-0.332,0.387
SHCBP1L,-0.471,0.387
SLIRP,-0.0728,0.387
RNF151,-0.122,0.387
DOK5,0.53,0.387
HHEX,-0.111,0.387
FAM18B2,-0.0821,0.387
ZNF799,-0.0509,0.3871526994850652
NOTCH1,-0.374,0.3873928716991574
LOC100129869,-0.46599999999999997,0.38770121232655747
CNOT2,-0.0049999999999999975,0.3878170532913015
FNDC1,-0.22399999999999998,0.38792459768459014
SRRT,0.1648666666666667,0.3879361890088395
PRKCH,-0.117,0.388
ZNF267,0.102,0.388
TMEM205,0.0894,0.388
XLOC_007506,0.282,0.388
LINC00493,-0.101,0.388
CRTAC1,0.428,0.388
LOC100128185,0.319,0.388
LOC440313,0.173,0.388
LINC00271,0.421,0.388
HERC5,0.122,0.388
BRCA1,0.0979,0.388
SDK1,0.412,0.388
XLOC_009628,0.123,0.388
DDX25,0.277,0.388
VPS18,-0.562,0.388
LOC643783,-0.109,0.388
PORCN,-0.0974,0.388
FLJ45248,-0.141,0.388
USP43,0.0658,0.388
NEIL2,0.0933,0.388
LPCAT3,0.083,0.388
XLOC_002142,-0.292696,0.38818497651145156
LETM1,-0.08645,0.38852603821059284
ADC,0.12795,0.38863137645672186
TMEM141,-0.104,0.389
ZNF576,-0.108,0.389
LOC646498,0.405,0.389
PCDHGB4,0.108,0.389
DHODH,-0.0967,0.389
C14orf102,0.0876,0.389
LOC100129515,0.338,0.389
KCNB1,0.132,0.389
ETV5,-0.113,0.389
GPD1L,0.0856,0.389
CETN4P,-0.272,0.389
PAX2,-0.317,0.389147443803541
DEFB130,0.5005,0.38917632901888805
YIF1A,-0.07535,0.38930010532761994
TMEM146,0.26466666666666666,0.389318200760464
THAP5,0.16,0.3894919026397889
ZNF703,0.245,0.3898320208942131
EGFEM1P,0.07645,0.3899093705939622
GSTM3,0.0711,0.39
PRM2,0.307,0.39
C1orf126,-0.307,0.39
ZDHHC5,-0.0759,0.39
SDSL,-0.1,0.39
PES1,-0.119,0.39
XLOC_002286,0.259,0.39
KRT75,-0.0816,0.39
EXTL2,0.112,0.39
ALG12,-0.115,0.39
FABP4,0.311,0.39
SPR,0.0718,0.39
FNIP1,-0.118,0.39
EIF2B1,0.0853,0.39
KIAA0664L3,0.121,0.39
CHPT1,0.0703,0.39
TRIM41,0.1279,0.39000508987959753
PRPF38B,0.0833,0.39000508987959753
APBB2,0.0711,0.39012867668620055
OR51B6,0.36315000000000003,0.3901945781048653
LOC619207,0.4915,0.39047456958943166
UPF2,0.09774000000000001,0.3905480459089811
CARD11,-0.123,0.3906103955916882
RPH3A,-0.08349999999999999,0.3908366964954413
C6orf141,-0.136,0.391
REG1A,-0.27,0.391
S100Z,-0.188,0.391
HIAT1,0.0887,0.391
TTYH2,-0.403,0.391
MCU,-0.133,0.391
GTF2H5,0.0699,0.391
KCNV2,0.198,0.391
OR1S1,0.332,0.391
FAM106A,0.195,0.391
GJC2,-0.112,0.391
DAPK1,-0.115,0.391
TRIM64,-0.105,0.391
GRM8,-0.0955,0.391021781384962
XLOC_009378,-0.018833333333333327,0.3911465013913504
EHBP1,0.21895,0.3913629941439749
RC3H2,0.1029,0.3916089772274859
NIT2,0.0695,0.392
HNRNPUL1,0.0892,0.392
GDE1,0.107,0.392
TST,0.0716,0.392
FBXO38,-0.0984,0.392
PVRIG,-0.208,0.392
XLOC_001856,-0.104,0.392
KAAG1,-0.309,0.392
MIR205HG,0.119,0.392
LOC100128551,0.321,0.392
BBC3,0.0903,0.392
C1orf68,0.392,0.392
LOC100131180,-0.148,0.392
FLJ16341,-0.0828,0.392
LOC390877,0.112,0.392
OR1A1,-0.241,0.392
NSUN2,-0.0572,0.392
ZNF34,0.117,0.392
NIPAL3,-0.0613,0.39200988507743634
C9orf169,0.154,0.3922007241132752
C19orf12,0.08635000000000001,0.3924161066609915
LOXHD1,0.0916,0.39286300821718245
ZDHHC14,0.10225000000000001,0.3929265284689096
HIST1H2BD,-0.0709,0.393
ADAP2,0.116,0.393
FLJ38773,-0.558,0.393
AXDND1,0.106,0.393
ACPT,0.231,0.393
ZNF286B,0.172,0.393
PIP5K1C,0.132,0.393
ALG1L,0.0897,0.393
KRT9,0.177,0.393
FAM138E,0.26,0.393
LOC100129223,0.18595,0.39303511033725663
PSMD1,0.06434999999999999,0.39317643899252525
FAM164A,0.07465000000000001,0.39360634266507477
MAP4,-0.10948,0.39364678039035894
LRCH1,-0.16904999999999998,0.39386412100164486
METTL7A,0.114,0.394
PPY,0.189,0.394
CPSF1,-0.0891,0.394
CXorf41,-0.0697,0.394
RFC5,0.123,0.394
ARID3A,0.181,0.394
CALHM3,0.327,0.394
OR1L4,0.403,0.394
GABARAPL2,0.09,0.394
COPS6,0.0676,0.394
CHMP2A,0.0577,0.394
MYF5,0.0887,0.394
PERP,0.0852,0.394
ACTR3BP5,0.26,0.394
SH2D1B,0.287,0.394
CLEC4F,0.113,0.394
SEPHS1P1,0.219,0.394
PRSS38,0.241,0.394
LOC154860,-0.235,0.394
CWC27,-0.128,0.394
SYNE1,-0.13325,0.39408502109830235
SEPT8,-0.018566666666666662,0.39438890047683106
HSPA4,-0.04435,0.39441200336028953
PPP4R1L,-0.1303,0.3945100729922609
GRIN2A,0.17794999999999997,0.39485329387047446
AKIRIN1,-0.07473333333333333,0.394931854458978
TMEM155,0.181,0.395
MALAT1,0.183,0.395
IFNA16,-0.0899,0.395
MTO1,0.0647,0.395
SNORA58,-0.161,0.395
PPFIA2,-0.329,0.395
C10orf114,0.202,0.395
KCNK16,0.379,0.395
OSTalpha,-0.0851,0.395
LUC7L2,-0.0765,0.395
CCDC88A,0.172,0.395
PITPNB,0.0793,0.395
USP9X,-0.0764,0.395
RNF115,0.0785,0.395
C9orf57,-0.384,0.395
OR5M8,0.101,0.395
CELA2B,-0.288,0.395
PRRC2C,0.0692,0.395
DMXL1,0.0985,0.395
LOC100132336,0.0985,0.395
FAM46A,-0.11255000000000001,0.39506546542173443
PBLD,0.7961,0.3952083051155414
LEO1,0.18035,0.39531439019936526
C1orf129,0.10825,0.3954224939840759
WNK4,-0.01100000000000001,0.395642714122924
SIM2,0.19795,0.39564271412292407
FAM26F,-0.25,0.396
CA3,0.18,0.396
PNLIPRP2,0.186,0.396
TMEM126A,0.434,0.396
LOC401242,-0.833,0.396
LOC84931,0.275,0.396
ALDH1A3,-0.151,0.396
COL3A1,-0.0798,0.396
EBLN1,-0.114,0.396
EPHX4,-0.0915,0.396
C12orf65,0.106,0.396
FEN1,-0.0718,0.396
CEACAM19,0.51,0.396
ZNF778,-0.10719999999999999,0.39604418128544183
ZNF717,-0.14500000000000002,0.39619898243834506
GHRH,0.433,0.39634559532663255
NKAIN3,0.20539999999999997,0.39643517254193356
PAN3,0.04300000000000001,0.39685842786664205
C19orf55,0.07350000000000001,0.3968706322440695
UTP14A,-0.126,0.397
SSTR3,0.38,0.397
AOC2,0.16,0.397
LCE5A,-0.329,0.397
PPIF,-0.133,0.397
CCR7,-0.239,0.397
ZNF385C,0.262,0.397
CDC42SE1,-0.101,0.397
LGALS14,0.0608,0.397
GIMAP1,-0.202,0.397
MIIP,0.0717,0.397
ELL3,-0.0727,0.397
MARCH8,0.161,0.397
OR5H1,-0.246,0.397
TMED11P,0.0972,0.397
USP16,-0.019699999999999995,0.39704756479566483
YIPF5,0.025349999999999998,0.3973463884192916
KIAA1683,0.2025,0.39762067301227305
CYP24A1,0.00949999999999998,0.39769379209965783
TSC1,0.29295,0.3977222246326991
HCN2,-0.1635,0.39784000064547453
ADAM11,0.408,0.3978704557882878
SORD,0.08449999999999999,0.39787451634451554
MYLK,0.0414,0.3979313609331333
RALGAPB,0.09275,0.3979760203504246
EXOSC9,0.0833,0.398
UNC79,-0.163,0.398
LOC285441,0.127,0.398
KIF2A,0.0774,0.398
PEX14,0.0706,0.398
CD3E,0.276,0.398
RTN1,0.173,0.398
ELAVL3,0.109,0.398
LOC441242,0.0785,0.398
TXK,0.567,0.398
FOXI1,0.0969,0.398
LOC400541,-0.205,0.398
ZRANB3,0.15455000000000002,0.3981201233378545
RFX5,0.1185,0.3984832550279651
KRTAP19-8,0.228,0.399
KLK15,0.0825,0.399
LOC100288568,-0.162,0.399
TSPAN18,-0.174,0.399
SART3,0.0712,0.399
IFRD2,-0.11,0.399
SIN3A,0.112,0.399
NEFM,0.301,0.399
TRIP4,-0.113,0.399
SFXN1,-0.537,0.399
MAGEB2,0.241,0.399
ENAM,-0.253,0.399
OR2B2,0.155,0.399
FAM163B,-0.247,0.399
POU4F1,0.39185,0.39910751526739563
ANGPTL1,0.428,0.3991358736324469
KAT6B,0.15435,0.3991662559463048
MON2,-0.06733333333333334,0.3994110863285738
GREM1,0.277,0.3994153266113268
JAKMIP3,0.20578,0.39943354679488297
EID2B,0.16035,0.39972903301615575
SKIV2L,-0.0992,0.4
LIN37,-0.0919,0.4
LOC100126447,-0.166,0.4
LOC147093,-0.358,0.4
RPE65,-0.0649,0.4
CLU,0.0694,0.4
DCT,0.107,0.4
OR9Q1,-0.303,0.4
LINC00264,0.0933,0.4
ARL15,-0.208,0.4
MYEOV,0.114,0.4
SPHK1,-0.118,0.4
ATAD3A,-0.0626,0.4
FXC1,-0.0709,0.4
ZNF354A,0.134,0.4
PLEKHO2,-0.0825,0.4
GSTO1,0.143,0.4
ARHGEF6,0.236,0.4
CHRNE,0.172,0.4
LOC100130691,-0.0922,0.4
METTL11B,0.234,0.4
LSG1,-0.0719,0.4
XLOC_003572,-0.204,0.4
DENND5B,0.1068,0.40000413541497204
XLOC_003204,0.05499500000000001,0.4001445517733906
PIP4K2B,0.04965,0.40030133158579
FXN,-0.0491,0.4005195758566105
ZDHHC12,0.02465,0.4005640222367307
SPECC1L,-0.011000000000000003,0.4006731024264238
LHX3,-0.06,0.4008790828290406
PCNA,0.09145,0.400961856792639
GPR98,-0.132,0.401
FAM69C,0.131,0.401
PROCR,-0.084,0.401
ZNF706,-0.151,0.401
CIDEA,-0.27,0.401
COX7B2,-0.138,0.401
RPL8,-0.0684,0.401
MT1F,0.201,0.401
PCDHB8,0.202,0.401
SMC5,-0.684,0.401
MRPL44,-0.0681,0.401
OTUB2,-0.144,0.401
CLPP,-0.0565,0.401
NUDT16L1,-0.0991,0.401
CABP2,-0.203,0.401
OR9I1,0.105,0.401
GOLGA2,-0.17149999999999999,0.4010325074799462
AMOTL1,0.28300000000000003,0.4012746684242809
ZNF260,0.0765,0.40129484361367407
LOC100129186,-0.16705,0.40132107023574876
ADAMTS17,0.007500000000000007,0.4013654508554232
EDN3,0.317,0.40139167405680515
SEH1L,0.0034000000000000002,0.40142798100775406
SRSF5,0.12445,0.40167601335123204
FAM188A,-0.11349999999999999,0.4016820615010162
SLAMF1,-0.03,0.40170625342440053
ANTXRL,-0.3945,0.40179293227252216
SLC16A12,-0.13066666666666668,0.4019502510917409
ACAT1,0.030266666666666678,0.40197749761247153
AMH,0.185,0.402
FBP1,-0.0877,0.402
FUS,-0.0733,0.402
LOC100652922,-0.43,0.402
ZNF445,-0.105,0.402
CDRT15P1,0.134,0.402
LOC389602,0.176,0.402
LOC100132831,-0.0818,0.402
GAR1,-0.0643,0.402
FER1L6-AS1,0.582,0.402
ZC3H7A,-0.0785,0.402
LOC400655,1.33,0.402
ZNF181,0.202,0.402
B4GALNT1,0.0726,0.402
MAK16,-0.0627,0.402
BRDT,-0.0619,0.402
CLSPN,-0.185,0.402
OR52N5,-0.33699999999999997,0.40244358819937653
SYNJ2,-0.22866666666666668,0.40280788588255784
IGBP1,0.04926666666666666,0.40283747253566177
RPL36AP33,0.266,0.403
LOC100132764,0.4,0.403
TBC1D13,0.0855,0.403
MACC1,-0.817,0.403
SCN3A,0.43,0.403
SYT17,0.0842,0.403
SH2D7,0.109,0.403
ESM1,0.331,0.403
PDYN,0.0972,0.403
GPCRLTM7,-0.79,0.403
ZNF7,-0.11739999999999999,0.4030230807958013
C2orf89,-0.20350000000000001,0.40313166662867883
ACOT8,0.0806,0.40349346217502874
IGFN1,0.4425,0.40371042349332725
CRYZL1,0.19696666666666665,0.40377563352978824
UBE2H,0.087435,0.4037947738613036
HLA-F,0.08035,0.4038269038778931
SMARCAD1,-0.01765,0.4038670637170526
EIF3E,-0.03185,0.4039714653577099
DCDC5,-0.0059999999999999915,0.4039915402881361
LOC100132874,0.345,0.404
OR13J1,-0.544,0.404
PTGER1,-0.102,0.404
C15orf40,0.119,0.404
ZNF707,-0.122,0.404
POU1F1,0.355,0.404
ASTL,-0.473,0.404
RAB11FIP2,0.122,0.404
INTS8,-0.0877,0.404
PYGL,0.0692,0.404
USP36,-0.0996,0.404
LOC100652822,0.347,0.404
COPS7A,-0.0888,0.404
ZNF322,0.09459999999999999,0.4040818682634655
SMC4,-0.105515,0.4041581334843927
RTN4RL1,0.383,0.40455333630160106
ZBTB20,-0.222,0.4045834160694392
PRKAR2B,-0.1245,0.4049442429746034
PPY2,0.519,0.405
TMCO2,0.207,0.405
PSMA4,0.128,0.405
SPSB4,-0.14,0.405
PANK4,0.618,0.405
OR4C11,-0.217,0.405
RAET1K,0.0791,0.405
PPP5C,-0.0717,0.405
LPIN3,-0.118,0.405
LOC100652762,0.415,0.405
POM121L4P,-0.455,0.405
APITD1,0.0725,0.405
COQ6,0.0688,0.405
C10orf54,0.0581,0.405
RDH14,-0.101,0.405
SPP2,0.136,0.405
LST1,-0.28,0.405
WBP11,-0.11,0.40517264234799494
VPS13C,0.09005,0.4052547624268674
PASK,0.3005,0.4053348675734004
STK4,0.12825,0.4053348675734004
CSH1,0.12525,0.4054349823403113
BRD8,0.07835,0.40552506980286407
KLRF1,0.06,0.40563515634599556
AP1S3,0.08578000000000001,0.40595390445979374
OR4D2,0.0609,0.406
CUTA,0.0772,0.406
SCGB1D4,0.13,0.406
KCNK12,0.134,0.406
SVOP,0.0732,0.406
GPR107,0.0814,0.406
CCDC130,-0.112,0.406
CMIP,0.134,0.406
PURA,0.129,0.406
TRAPPC1,0.175,0.406
RMI1,0.0873,0.406
LOC100134256,-0.338,0.406
PSMC3IP,-0.199,0.406
RPRML,-0.273,0.4061452652827118
ZFP64,0.0887,0.40654069094826706
ZPBP,-0.3493,0.40696243755912365
CCDC58,-0.0748,0.407
SLC16A4,0.0911,0.407
CNFN,0.221,0.407
PRSS54,-0.867,0.407
SPIC,0.273,0.407
SNORA76,0.309,0.407
BHLHE40,0.126,0.407
KLHDC8B,-0.125,0.407
SCARNA9L,-0.168,0.407
GNPDA1,-0.097,0.407
DHRS4L2,0.0982,0.407
LCMT1,0.0546,0.407
KRT74,0.413,0.407
FAM162A,0.0684,0.407
HOXA4,-0.176,0.407
PARP12,0.0788,0.407
DRD3,0.241,0.407
SOCS3,0.101,0.407
OSBP2,0.27899999999999997,0.40716803481646846
C3orf19,-0.05835,0.40718200461233023
TBPL1,0.048,0.4072837736737016
ARHGEF18,-0.1545,0.40734761900407634
MSTO1,-0.118085,0.407353604117762
NDUFB8,0.047650000000000005,0.4073536041177622
TMED7-TICAM2,-0.09955,0.407527143635922
TARP,0.25565,0.4076527754636271
PDS5A,0.08116666666666666,0.4077972264347543
KIAA0226,0.1925,0.4078122659355987
C14orf43,0.0889,0.408
LOC151484,-0.171,0.408
ATP6,0.0894,0.408
POLR2K,0.0706,0.408
ELMOD1,0.276,0.408
CHN1,0.148,0.408
RSPH6A,-0.347,0.408
OR2D3,0.445,0.408
C1orf106,-0.131,0.408
CELF1,-0.0801,0.408
LY9,-0.21115,0.4080733301537903
CLTC,-0.3187,0.4081311059793269
GLIPR1L2,0.22433333333333336,0.4081467959648532
FOXK2,-0.067,0.4082932910907375
SLC38A2,-0.0924,0.4083382513487974
WDR37,-0.22060000000000002,0.4085871193035986
SSB,0.0746,0.40883189373979645
TMX4,0.08149999999999999,0.4089432991032531
TMPRSS3,-0.269,0.409
MYOZ1,0.61,0.409
MESP2,0.202,0.409
PDE2A,-0.112,0.409
GUSBP5,0.359,0.409
NDUFB10,0.0734,0.409
PLCG2,0.127,0.409
STAG3L2,-0.0751,0.409
DVL2,0.141,0.409
ZNF480,0.193,0.409
DEGS1,0.0683,0.409
LOC100128843,0.223,0.409
PTBP3,0.08259999999999999,0.4091242839333521
SORCS1,-0.222,0.4092455695679892
THSD1,0.1225,0.4092674378562985
G3BP1,0.09645000000000001,0.40945427629778475
SNRPD3,-0.1352,0.4096112502366229
KDM4C,0.028600000000000014,0.4097397327008543
WDR3,0.0715,0.4097503030419467
LOC100129397,0.368,0.41
OLIG1,0.38,0.41
CECR7,-0.52,0.41
LOC283050,-0.191,0.41
PRKG2,-0.215,0.41
LOC100507431,0.0971,0.41
NEK3,-0.0556,0.41
C14orf81,-0.43,0.41
SLC25A33,-0.143,0.41
PRKCSH,-0.0775,0.41
IGFL1,0.627,0.41
LOC100506514,0.404,0.41
PLA2G12B,-0.0685,0.41
USP51,0.319,0.41
LOC100130342,-0.331,0.41
RNF31,0.0728,0.41
C11orf16,0.0639,0.41
KIAA0247,0.0664,0.41
LINC00106,0.46,0.41
LOC100506710,0.103,0.41
SPRR2C,-0.224,0.41
MMGT1,0.0737,0.41
LOC653712,0.2,0.41
C14orf80,-0.1097,0.4101374761845795
SLC15A1,-0.1995,0.4105164390392463
ACACA,-0.0596,0.4105521391403347
CCDC69,0.1825,0.41073853475780286
GDF9,-0.243,0.411
GPR18,0.0806,0.411
SPATA16,-0.0622,0.411
TGM5,0.116,0.411
DIRAS1,0.143,0.411
COMMD1,0.0811,0.411
SERPINC1,0.115,0.411
PRRT1,0.162,0.411
KIR2DL2,0.0581,0.411
MRPL9,0.0544,0.411
HMGCLL1,-0.04100000000000001,0.41111905839578367
PALM3,0.17945,0.4111983004947306
DCAF8L1,0.2905,0.41153890939275617
BLCAP,-0.0743,0.41187336881098724
LYPD4,0.3962,0.41190304457506977
TICAM1,-0.07730000000000001,0.4119149144251618
MDGA1,0.5680000000000001,0.4119623912227188
GHRLOS,0.111,0.412
KCTD20,0.0621,0.412
VPS37D,0.0759,0.412
MYBL2,-0.267,0.412
ACVR2B,0.142,0.412
KCNJ14,0.0781,0.412
STARD5,-0.0651,0.412
LOC729911,0.202,0.412
C8orf12,0.268,0.412
CGA,-0.271,0.412
LTF,-0.636,0.412
KAT2B,-0.0868,0.412
TCF21,0.242,0.412
RNF14,0.0419,0.4123183345281638
AP1B1,-0.003500000000000003,0.41274120722596497
RHBDL2,0.2243333333333333,0.4129726503570529
C11orf53,0.488,0.413
CLDN11,-0.233,0.413
FERD3L,0.246,0.413
DIS3,0.412,0.413
SCNN1A,0.172,0.413
MUC8,-0.245,0.413
RFPL1-AS1,-0.168,0.413
AASDHPPT,0.108,0.413
LOC100130269,-0.32,0.413
MAP1A,0.309,0.413
LOC642826,-0.0906,0.413
GPC2,-0.188,0.413
PITX3,-0.15,0.413
POLR3K,-0.0696,0.413
FOXN2,-0.04785,0.41349128943654445
MLANA,0.0995,0.41349917951273096
ASTN1,0.5075,0.4136806195265895
GTPBP2,-0.16999999999999998,0.41375160123893695
NFS1,-0.0421,0.4137910315014721
CSF3,-0.11375,0.4137989172092773
LINC00304,0.141,0.414
SYBU,-0.129,0.414
GTSF1,0.146,0.414
C15orf27,0.0739,0.414
FAM99B,-0.103,0.414
PTPRD,-0.114,0.414
COX3,0.0831,0.414
MX1,0.103,0.414
UCP2,-0.283,0.414
C12orf36,-0.179,0.414
KRT76,-0.355,0.414
KIAA0513,0.0648,0.414
SLC2A4RG,0.101,0.414
LOC100240735,-0.0891,0.414
FLJ41278,-0.321,0.414
AP3M1,0.0746,0.414
C11orf61,0.099,0.414
RECK,-0.18874999999999997,0.41459478244950765
PDCD1LG2,0.6795,0.41463218295625803
S100B,-0.299125,0.41472665693601085
ANXA4,0.067,0.415
SENP5,0.0566,0.415
VIPR1,-0.193,0.415
SCGB1A1,-0.066,0.415
LOC100192378,0.512,0.415
LOC100129973,0.447,0.415
COL6A1,0.11,0.415
SLC29A1,0.0853,0.415
C21orf54,-0.39,0.415
CRELD2,-0.0805,0.415
HNRNPKP3,0.0669,0.415
OR52L1,0.254,0.415
KCNIP4-IT1,0.325,0.415
CRCP,-0.127,0.415
HTATSF1,0.0895,0.415
DTX2,-0.0782,0.415
PIN1,0.02015,0.41512208770100323
MAX,-0.010799999999999997,0.41521900005223383
ROS1,-0.37675000000000003,0.4157746049283062
ERVI-1,-0.169,0.416
KIFC1,0.236,0.416
SNAR-B1,-0.234,0.416
SNORD8,0.264,0.416
ALS2CL,-0.151,0.416
OR8H3,-0.428,0.416
LIN28A,-0.3,0.416
PRAMEF11,-0.525,0.416
C16orf82,0.534,0.416
MMP11,0.117,0.416
KLHL8,0.115,0.416
FBXW11,0.0691,0.416
RAD17,-0.242,0.416
COX5B,-0.108,0.416
OR7E19P,-0.661,0.416
LOC100652763,0.135,0.416
GM140,-1.09,0.416
TPH1,-0.948,0.416
HIST1H2AB,-0.115,0.416
POM121L1P,0.1416666666666667,0.41624005866762087
XLOC_007273,0.30150000000000005,0.41631965471859694
GORAB,-0.053945,0.41643418372454377
TNNI1,-0.263,0.4164930356131903
ALKBH5,-0.02085,0.41665386479312017
C1orf95,0.3155,0.41674798652858747
WDPCP,0.2005,0.4168891384429938
MEAF6,0.0966,0.4168969791365429
NDUFV2,0.0726,0.417
C9orf79,0.317,0.417
LETM2,0.253,0.417
LGALSL,-0.0875,0.417
GNAQ,-0.108,0.417
LOC401400,0.0832,0.417
NCAPH,0.462,0.417
LOC389493,0.111,0.417
UQCRFS1,-0.0573,0.417
NAGLU,-0.0653,0.417
SCXA,-0.0548,0.417
LOC149837,-0.133,0.417
SSR2,0.0752,0.417
HOXC12,0.122,0.417
ADAD2,0.126,0.417
LIN52,0.117,0.417
TREML2P1,-0.225,0.417
XKR5,0.0843,0.417
NKAPL,0.144,0.417
CFHR5,0.361,0.417
LOC100132057,-0.168,0.417
KCTD7,-0.24,0.417
OR10AD1,0.619,0.417
MRPL40,-0.0612,0.417
SLC46A2,0.0768,0.417
C16orf73,0.444,0.417
RRAD,-0.209,0.417
FBXO25,0.0729,0.417
DHFRL1,-0.006000000000000005,0.4171595767397861
MED14,-0.04045,0.41728886903179596
KLK6,-0.0010000000000000009,0.41728886903179596
NRARP,0.1855,0.4175473609730649
HSH2D,0.314,0.41761783734908564
LOC642852,-0.33085000000000003,0.4178761722209279
UFM1,-0.078495,0.41795247483516995
HSP90AB4P,0.148,0.418
SLC40A1,0.0633,0.418
LCA5L,-0.109,0.418
UNC93A,0.181,0.418
XLOC_006560,0.391,0.418
KRT39,0.265,0.418
