GENE_SYMBOL,logFC,P.Value
LACC1,0.205,0.0731
SNORA73A,0.166,0.0732
TMEM207,0.188,0.0732
LOC100130172,1.62,0.0733
P2RY8,1.28,0.0733
GPR126,-0.247,0.0734
ERBB4,-0.2645,0.0734414176923754
LOC497257,-0.389,0.0735
OR1F1,1.27,0.0735
HIGD1A,-0.256,0.07359011186253583
TRIB3,0.23,0.0736
PIAS3,0.155,0.0736
F8A1,0.226,0.0736
LOC100507634,0.693,0.0736
ARHGAP35,0.10290000000000002,0.0736456362669278
NTS,0.491,0.0737
LOC100128517,0.757,0.0737
ADD1,0.267,0.0737
OR51T1,-1.04,0.0737
GOLT1B,-0.146,0.0737
NTN4,-0.16,0.0738
PBRM1,-0.1152,0.07380616188790877
ZNF628,0.151,0.0739
APOOL,-0.151,0.0739
ZXDB,-0.23,0.074
TNFSF14,0.256,0.074
TMEM104,0.15899999999999997,0.07401563256036374
SERPINA1,0.10484999999999998,0.07406637456345326
LOH12CR1,-0.296,0.0741
UBE2J1,-0.2,0.0742
CDKN1A,0.148,0.0742
PI4K2A,0.265,0.0743
TAL2,-0.326,0.0744
ATF6,0.166,0.0744
ZDHHC8P1,-0.35,0.0745
ACVR1,0.186,0.07459707044743322
ZBTB38,-0.45,0.0746
LOC148413,-0.233,0.0747
SIN3A,0.325,0.0747
ING2,-0.242,0.0748
TMEM65,-0.235,0.0749
KLF7,0.378,0.075
HCG26,0.844,0.075
TXNL4B,-0.204,0.075
RAB3IP,-0.3435,0.07509864719601532
C3orf74,0.653,0.0751
REG3A,0.71,0.0752
ADAT3,-0.207,0.0752
KLK11,-0.516,0.0752
GTSF1,0.223,0.0752
ARSJ,-0.429,0.0752
PKIB,-0.257,0.0753
SMAD7,0.317,0.0753
FBXL19,0.377,0.0753
VAPA,-0.26,0.07536731197659627
TTC22,0.523,0.0754
SPRYD4,-0.198,0.0754
C14orf109,0.168,0.0754
GALP,0.867,0.0754
C20orf72,-0.225,0.0754
DBI,0.18,0.0755
PSG8,-0.27649999999999997,0.07556025581933218
TDRD9,-0.507,0.0757
GTPBP3,-0.236,0.0757
MAOA,-0.3,0.0757
PPP1R3F,-0.206,0.0757
NBEAL1,-0.18016666666666667,0.07571318505899856
NAMPT,-0.13456666666666667,0.07574059540731909
SYNDIG1L,-0.986,0.0758
PLK2,0.258,0.0758
AQP11,0.198,0.0758
TMEM184C,0.163,0.0759
CRLS1,-0.199,0.0759
LOC550112,-0.23,0.0759
UBAP1,0.25,0.0761
ADCY5,-0.624,0.0762
RPL31P11,0.62,0.0762
HIST1H2AD,-0.176,0.0762
ATP9A,-0.186,0.07629340527091419
PAWR,-0.256,0.0763
LOC399900,-0.225,0.0763
ZNF81,-0.277405,0.07638870330915308
INCENP,-0.653,0.0764
KIF27,0.824,0.0764
G3BP2,-0.156,0.0764
WWC2,-0.3325,0.07645186993068695
TAS2R4,-0.576,0.0765
LOC158863,-0.436,0.0765
ARPC1B,0.197,0.0766
ABCG8,0.328,0.0766
SPATA22,-0.409,0.0767
RNASEL,0.276,0.0767
PIK3AP1,0.663,0.0767
PPP2R3C,-0.144,0.0768
RASA3,-0.207,0.0768
PLK4,-0.473,0.0768
FAM69C,0.206,0.0768
GOT2,-0.129,0.0769
OIP5,-0.254,0.0769
MPRIP,0.17087500000000003,0.07690900231062207
MCM10,0.667,0.077
PHOSPHO2,-0.219,0.077
LOC100130503,-0.63,0.077
BLOC1S3,-0.278,0.077090669913594
SQLE,-0.346,0.0771
BCKDHB,-0.26666666666666666,0.0771114213408753
LAMC2,0.194,0.07718799871655158
LOC283728,-1.01,0.0772
CDH20,0.347,0.0772
RNASE13,-0.734,0.0772
KCND3,0.896,0.07729118685870036
LAD1,-0.252,0.0773
CTSL1,0.1285,0.07731392492246612
PDE7A,-0.27249999999999996,0.0773185565093099
LOC729737,0.2545,0.07735560626906016
NUFIP2,-0.208,0.0774
FAM76B,-0.259,0.0774
NKX2-3,0.201,0.0775
LOC388780,-0.27,0.0776
MYLK3,-1.01,0.0776
C6orf174,0.493,0.0776
BTBD18,-0.486,0.0777
ATP8,0.276,0.0777
OR7E156P,0.228,0.0777
ANAPC4,-0.133,0.0777
KCNH5,-0.19749999999999998,0.07776449143211497
RCAN1,-0.145,0.0778
FBXW7,-0.227,0.0778
LOC100233156,-0.16105,0.07782753458427966
DPPA3,-0.43,0.0779
GIT1,0.2535,0.07790610731987677
MMAA,-0.295,0.0782
ZNF385A,0.284,0.0782
ITIH2,-0.567,0.0782
FBXO15,0.557,0.0782
BHLHE41,-0.31,0.0783
LOC645249,1.36,0.0784
PCNX,-0.363,0.0784
TNFRSF10B,0.19,0.0785
LOC100507505,-0.654,0.0785
MRGPRD,-0.466,0.0786
GOT1,-0.155,0.0786
ORAI1,0.23,0.0786
CHP,-0.171,0.0787
GDF1,0.419,0.0787
SPDYE8P,-1.16,0.0787
S100A1,0.1335,0.07870772862846563
SEPN1,0.1892,0.07878813469758848
GGCX,-0.221,0.0788
RBM44,-0.27466666666666667,0.07883292794397402
LOC400752,-0.31,0.0789
C14orf82,-0.481,0.0789
NDFIP1,0.0235,0.07897398082699846
RFWD3,0.162,0.079
PLEKHA6,-0.241,0.0791
LOC100129617,-0.676,0.0791
TM4SF5,-0.183,0.0792
LOC147670,-1.11,0.0792
SUGT1P3,0.905,0.0792
MADCAM1,0.402,0.0794
LOC285286,-0.241,0.0794
CLECL1,0.616,0.0794
TRIM6,-0.647,0.07946977415528847
SULF2,0.227,0.0795
XLOC_012034,0.363,0.0795
PPP1CB,-0.15955000000000003,0.07951738213219366
TOMM40L,-0.198,0.0796
ZNF300P1,0.585,0.0796
SMO,0.203,0.0796
TRIM8,0.187,0.0797
SLC22A18AS,0.188,0.0797
ZNF195,0.155,0.0797
PRORSD1P,-0.361,0.0798
SCML1,-0.191,0.0798
KRT6A,-0.667,0.0799
ONECUT3,0.442,0.0799
ZNF503-AS2,-0.27,0.0799
FKBP10,-1.02,0.0799
ARHGAP5,-0.22899999999999998,0.07997910470062686
WTIP,0.244,0.08
BTF3,0.143,0.08
PPT2,0.21,0.08
LOC100132247,0.29633333333333334,0.08005837423022559
DCAF7,0.243,0.0802
TMEM47,-0.243,0.0802
IQCJ-SCHIP1,-0.251,0.0803
DNAJA2,-0.278,0.0803
DDX50,0.325,0.0804
PLAC8L1,0.312,0.0805
TNFSF9,0.6,0.0806
SHROOM1,0.261,0.0806
MVK,-0.146,0.0806
CBLC,0.195,0.0806
RALGAPA2,0.39,0.0807
DAPK2,-0.179,0.0808
XLOC_000626,-0.451,0.0808
LCTL,-0.635,0.0809
LOC100128191,-0.502,0.0809
LOC100131657,0.892,0.0809
CATSPER1,0.644,0.0809
ENPP1,-0.2225,0.08100858301461786
TIPIN,-0.147,0.0811
KCNMB3,-0.298,0.0811
RPL13,-0.0925,0.0811273249821142
SLC30A3,0.671,0.0812
KRT80,-0.241,0.0812
PSTPIP2,0.226,0.0812
SH3TC2,0.3795,0.08123356744768165
THRB,-0.21000000000000002,0.08123481223017845
MNT,0.16699999999999998,0.08128210973874014
FCGRT,0.226,0.0813
RNF168,0.2,0.0813
LOC100130111,-0.373,0.0815
BRAT1,-0.226,0.0815
CYP4Z1,-0.9085000000000001,0.08150023557871837
TCEAL4,-0.13,0.0816
TIMM8A,-0.169,0.0816
IRF5,0.19,0.0816
RABGEF1,-0.219,0.0816
PDE11A,-0.22385000000000002,0.08163326453735144
TMEM62,0.184,0.0817
STON2,-0.277,0.0817
APBB1IP,0.2435,0.08170658917779017
ACTG2,-0.8027,0.08171611579047482
ZNF189,-0.18,0.0818
SMEK3P,-0.76,0.0818
HMGA1,0.292,0.0819
MRPL53,-0.1635,0.08194755165523641
SBF1P1,0.273,0.082
CDR2,-0.145,0.082
TPP1,0.3095,0.0820981487021197
DTWD1,-0.174,0.08220690761301962
C9orf25,0.2405,0.08222881957545089
PROS1,-0.396,0.08225279669430505
PPP2R5A,0.14,0.0823
TSTA3,-0.15,0.0823
ZBTB37,-0.245,0.0823
MOGAT3,-0.299,0.0823
SLC23A1,-0.505,0.0823
SERINC3,0.11349999999999999,0.08230405107888321
APOA1BP,-0.016,0.0823114904342613
USP7,-0.176,0.0824
KAT2B,-0.24,0.0825
FAM168A,1.18,0.0825
AFP,-0.239,0.0826
HELZ,-0.231,0.0826
IL13RA2,-1.16,0.0826
LPCAT4,0.158,0.0827
RBAK-LOC389458,0.272,0.0827
XKR8,0.167,0.0827
LOC100130924,0.937,0.0828
ARMCX2,-0.234,0.0829
PCSK1,-0.704,0.0829
CRYBB2,-0.142,0.0829
C2orf82,-0.286,0.0829
LY96,0.192,0.083
HHLA2,-0.089,0.08319904510723113
PHRF1,-0.168,0.0832
FOLH1B,-0.489,0.0832
OPA1,-0.1455,0.08328513120240677
ITGAM,0.301,0.0833
HNRNPUL1,0.235,0.0833
NFATC1,-0.134,0.08331807571167801
SHARPIN,-0.156,0.08348273932856162
XLOC_007249,-0.431,0.0835
PHKG2,0.223,0.0835
FLJ34503,-0.574,0.0835
RFT1,-0.055999999999999994,0.08350341559022416
GBP3,0.252,0.0836
SGMS2,0.275,0.0836
MRPL12,-0.11549999999999999,0.08369254328434168
IFT20,0.284,0.0837
MLIP,-0.556,0.0838
DHX8,0.19,0.0838
CD68,0.23,0.0839
LOC150197,-0.266,0.0839
ACER3,0.204,0.084
ZNF12,0.168,0.084
PARP6,0.2495,0.08403364947205327
HIST2H2BF,-0.3149,0.08403850378134868
SYNJ2,-0.2896666666666667,0.08406046722882107
TRMT112,0.165,0.0841
CNDP1,-0.251,0.0841
KIR2DL5A,0.025499999999999995,0.08410182039994595
FAM184B,-0.562,0.0842
LOC256880,-0.877,0.0842
ZNF267,0.248,0.0843
UBE2H,0.23399999999999999,0.0843907451118145
MKRN1,0.138,0.08449655436015434
C12orf23,-0.179,0.0845
SLC26A9,-0.767,0.0845
FIGNL2,0.455,0.08455139006221762
FLJ10661,-0.142325,0.0845865891547335
MYH10,-0.292,0.0846
FST,0.282,0.0846
LOC100288884,0.325,0.084694940890444
WDR82,0.145,0.0847
KCTD10,0.194,0.0847
FAM113A,-0.0625,0.08472321177556355
MAN1C1,-0.20800000000000002,0.0847887564317417
CAGE1,0.5565,0.08480063475311832
DCDC5,-0.475,0.08482684719137588
RALGPS1,-0.15088,0.08486083778284435
HIST1H4C,0.219,0.0849
C20orf152,0.228,0.0849
ITGB1,-0.19,0.0849
LOC400684,-0.368,0.085
ESRP2,-0.161,0.085
WEE2,-0.616,0.0851
VKORC1L1,0.197,0.0851
CKAP2L,-1.38,0.0851
C11orf41,-0.18069999999999997,0.08516983645376629
EIF3M,-0.236,0.0852
TTC9,0.617,0.0853
AKAP1,-0.23399999999999999,0.0853162405423138
DIAPH3,-0.2625,0.08532564357257368
RAB8B,0.256,0.0854
EXOC8,-0.1915,0.08542496936711017
ANAPC1,-0.023399999999999997,0.08543216297441641
SIGLEC12,-0.912,0.0855
SLC5A9,-0.589,0.0855
PLCXD2,0.209,0.0855
PCDH15,0.45099999999999996,0.08559733557876925
PCDHGB6,-1.11,0.0856
SYT1,-0.4555,0.08569456583397052
DDX52,0.216,0.0857
AGL,-0.237,0.0857
TACC3,-0.347,0.0857
XLOC_005077,0.38,0.08570844713033722
FOSL1,0.454,0.0858
PLEK,1.35,0.0858
CCAR1,-0.143,0.0859
AK4,-0.2995,0.08590842504473518
UBE2E3,-0.12856666666666666,0.08593537998524024
SH3TC1,0.11016666666666668,0.0859925255668724
LAYN,-0.373,0.086
KCNK5,-0.138,0.086
LOC646498,1.06,0.086
C2orf54,0.615,0.0863
CDC42EP2,0.3,0.0863
OR51A7,-0.461,0.0864
C17orf90,-0.222,0.0865
THRA,-0.183,0.08659298830781888
LINC00304,0.216,0.0866
EDIL3,0.617,0.0866
SPG11,0.183,0.0866
ITPKA,0.286,0.0867
DOK4,0.189,0.0867
NS3BP,-0.193,0.0867
TSR1,-0.169,0.0867
ANKRD31,-0.646745,0.08678339309304514
LBR,0.133,0.0868
CUEDC1,0.171,0.0868
SGPP1,0.258,0.0868
PHF13,0.184,0.0868
ACN9,-0.203,0.0868
SYTL2,0.334,0.0869
USP24,-0.224,0.0869
HOXA13,-1.2,0.0869
GIGYF2,-0.2565,0.08691838901326704
C2orf50,-0.01050000000000001,0.08695009559945069
LOC284570,-0.756,0.0871
XLOC_005690,-0.1735,0.08716219469129952
ODZ2,-0.6355,0.08717641022886252
FSCN3,1.09,0.0872
LOC646014,-0.781,0.0873
PSMC4,0.15,0.0873
ACTA1,0.324,0.0873
LOC100129744,-0.711,0.0875
EFTUD1,0.14950000000000002,0.087661343552722
UBL3,-0.171,0.0877
MGC72080,0.179,0.08778538630240906
OR4E2,-0.48,0.0878
MRPL16,-0.241,0.0878
LOC100190940,-0.27649999999999997,0.08782753234631097
FAM49A,-0.474,0.0879
C3orf45,0.348,0.088
HOXC4,-0.448,0.088
OAZ3,-0.237,0.088
PRR12,0.214,0.088
LRRC39,-0.26105,0.08804424307579717
RPL34,-0.14150000000000001,0.08807056122390423
SNX11,0.206,0.0883
RPP14,-0.138,0.0883
PPP1R35,-0.183,0.0883
STAG1,-0.262,0.0883
TRIM56,0.189,0.0883
XLOC_004805,0.6114999999999999,0.08834574450535267
SMCR8,0.202,0.0884
TMEM187,-0.401,0.0884
ATAD2,-0.251,0.0885
TEAD3,0.225,0.0885
LOC100505890,0.422,0.0885
APC,-0.279,0.08867399989694055
ZNF627,0.165,0.0887
LINC00165,-0.428,0.0887
GSTTP1,0.3545,0.088739848306231
LIPE,-0.144,0.0889
C9orf23,-0.275,0.0889
AGT,-0.201,0.089
SOX17,-0.421,0.089
RMI1,0.144,0.089
SH3GLB1,-0.15025,0.08901560135736888
SH3RF3,0.2535,0.08906079480160087
FLJ39739,0.148,0.0891
ARMC6,-0.152,0.0891
CTNND2,-0.181,0.0893
LOC286094,0.227,0.0893
ANKS3,-0.218,0.0894
PRRT2,-0.631,0.0895
EMID1,-0.552,0.0895
EVI5L,0.27,0.0895
CD320,0.175,0.0895
PTGS1,-0.13974999999999999,0.08954053808306688
PSMD8,0.145,0.0896
LOC729626,-1.19,0.0896
OSGEPL1,-0.316,0.0897
TMEM50A,0.237,0.0898
SPIC,-0.327,0.0898
SCGB1D4,0.204,0.0898
HM13,0.0534,0.08984056927688439
SERPINI1,-0.27,0.0899
GCC1,0.197,0.0899
TGFB1,0.403,0.0899
FAM86A,-0.13665,0.08991917630583154
GNG4,-0.29262499999999997,0.08995835370917346
SLC35F3,-0.352,0.09
CITED4,-0.162,0.0901
PTGS2,-0.257,0.0901
PRAMEF1,-0.815,0.0902
EMCN,-0.343,0.0902
KIAA1656,0.565,0.0903
LOC284219,-0.214,0.0904
PEA15,0.29700000000000004,0.0904735543088318
JUP,0.222,0.0905
ANG,-0.302,0.0905
PIGA,-0.162,0.0905
EMX2,0.337,0.0905
ZBTB41,0.341,0.0906
NRCAM,0.2455,0.09066621836798897
ADH1B,-0.647,0.0907
C20orf54,-0.783,0.0907
OR7E19P,-0.793,0.0907
SPEF2,-0.4532333333333334,0.09076342587082412
RELB,0.19,0.0908
RFPL4B,0.437,0.0908
LNPEP,-0.157,0.09083670000565734
IGFBP1,-0.373,0.0909
LOC100131395,0.597,0.0909
SP100,0.09896666666666666,0.09098764550599156
MYO1E,0.164,0.0912
SRRM4,-1.28,0.0912
CLEC17A,0.323,0.0912
VPS35,0.1365,0.09133954168590427
ADRA1D,0.458,0.0914
LOC399715,0.587,0.0914
PARK2,0.45899999999999996,0.09141799509331806
PDCD7,0.177,0.09144841014544837
ANP32A-IT1,-0.323,0.0915
CYB5R1,0.193,0.0915
DNASE1L3,-0.317,0.0915
CEP72,0.148,0.0915
FCAMR,0.42999999999999994,0.09167562269490104
CMBL,-0.816,0.0917
ASGR1,-0.24125000000000002,0.09172959978343598
U2AF2,0.172,0.0918
GLG1,0.141,0.0918
EPCAM,-0.198,0.0918
D4S234E,-0.314,0.0918
RAB15,0.276,0.0919
MT1H,-0.26849999999999996,0.09195220032719187
LINC00478,-0.436,0.09204617018071785
ABCC3,-0.045,0.09215107928515516
POU2F3,0.424,0.0923
ARSD,-0.14056666666666665,0.09235435808068147
PGRMC2,-0.256,0.0924
NSMAF,0.211,0.0924
OR2M5,-0.738,0.0925
LRRC55,0.469,0.0926
C1orf189,1.34,0.0926
CCKBR,0.351,0.0926
KHSRP,0.1445,0.09264968240482473
GALNT10,0.146,0.0928
TMC1,1.0785,0.09283295641808778
C6orf211,-0.256,0.0928409222749266
GSDMD,0.126,0.0929
TPX2,-0.134,0.0929
XLOC_011950,-0.013000000000000001,0.09298590401039092
NT5C,-0.123,0.093
C1QL2,0.616,0.093
CDC20,-0.358,0.093
CBFA2T3,-0.204,0.0931
C20orf107,1.07,0.0932
MIR205HG,0.188,0.0932
COG3,-0.194,0.0932
SNX6,-0.13705,0.09323416880803993
MAPT,-0.162,0.0934
VPS29,-0.171,0.0934
LOC100652763,0.21,0.0934
LOC285441,0.401,0.0935
TCIRG1,0.118,0.0935
EDEM1,-0.333,0.0935
SIRT2,0.14350000000000002,0.09355895966739909
RB1,-0.188,0.0937
BPHL,-0.122,0.0937
EXOSC1,0.123,0.0937
AKR7A2,0.141,0.0937
OR2W5,0.54,0.0937
MLH1,-0.15134999999999998,0.09380400711957206
XLOC_005764,-0.2655,0.09382889598145541
IGFBP7,-0.267,0.0939
NPC2,0.215,0.0939
FLJ27352,-0.336,0.0939
ANPEP,-0.309,0.0939
C20orf194,-0.144,0.094
ARHGAP24,-0.32277,0.09403853928600743
PRR3,0.167,0.09410636441056498
PMS1,-0.03653333333333334,0.09411722116550342
NACC1,0.155,0.0942
MTRF1,-0.143,0.09425544611062874
ZNF317,0.208,0.0943
KRT6C,0.439,0.0943
FOXN3,0.206,0.0943
IL9R,-0.23,0.0943
C14orf45,0.185,0.09437830320935982
TLR8-AS1,0.201,0.0944
ACCN5,-1.01,0.0945
PDE12,-0.162,0.0945
GAGE1,-0.591,0.0945
PPP1R11,0.203,0.0946
LOC100129961,0.347,0.0946
HIST1H2AL,-0.586,0.0947
STS,0.231,0.0947
NKX3-2,0.129,0.0947
RAPGEF5,-0.25315000000000004,0.09470026604678161
CARTPT,0.573,0.0948
POLB,-0.62,0.0948
DCTD,0.144,0.0948
GOLGA8E,-0.45399999999999996,0.09489217000758275
MYO9B,0.246,0.0949
CHRNB2,0.875,0.0949
ACADM,-0.296,0.0949
ZBTB43,0.15615,0.09492618550764542
PRSS38,0.574,0.095
VEZF1,0.119,0.095
SDHA,-0.163975,0.09502458211941645
PARP3,-0.237,0.0951
C8orf78,-0.275,0.0951
PTPRK,-0.15008,0.09514650279492688
CLN3,0.149,0.0952
PPP1R18,0.3275,0.0952487453714239
FLJ42351,-0.695,0.0953
NOC4L,0.124,0.0953
RIT1,0.367,0.0954
SRGAP1,0.214,0.0955
NUP62CL,0.289,0.0956
LRRC29,0.621,0.0956
ELAC1,-0.24,0.0956
SNX33,0.333,0.0956
PGAM5,-0.149,0.0957
C6orf57,-0.225,0.0957
ATG2B,-0.206,0.0957
KLB,-0.22200000000000003,0.0957264143765086
FUT1,0.358,0.0959
SETBP1,-0.2133333333333333,0.09595000280557671
ATPAF1,-0.475,0.096
RIC8B,-0.2521,0.09604181301022494
SEZ6L2,0.123,0.0961
VPS37B,0.391,0.0961
WNT10A,0.239,0.0961
KRTAP10-9,-0.507,0.0961
DUSP22,-0.3005,0.09614976128557057
PHLDA1,-0.6255000000000001,0.0961521246847288
UCHL5,-0.1515,0.09623050028282092
SNX18,0.198,0.0963
ATP5H,-0.189,0.0963
KCNG3,0.53045,0.09636790390804947
ATP6V0D1,0.11305,0.0963808929976372
HPVC1,-0.671,0.0964
PLCXD3,-0.559,0.0964
TRPM1,0.662,0.0965
SLC28A1,0.04350000000000001,0.09656150164032755
LOC100133857,-0.632,0.0966
SLC9A2,0.352,0.0966
LOC100507431,0.162,0.0967
MAFK,-0.149,0.0967
SLC25A41,0.483,0.0967
VNN3,-0.979,0.0968
IGDCC3,-0.812,0.0968
PRKAG2,-0.201,0.0968
ICOS,0.566,0.0968
STX5,0.208,0.0968
NEK10,0.5801333333333333,0.0968707387257561
TMEM160,0.195,0.0969
SUN3,0.503,0.0969
KIAA0947,0.226,0.0969
KLHL34,0.189,0.0969
CDC14C,-0.032,0.0969342754082406
CPEB4,-0.164,0.097
PAR-SN,0.24,0.097
CD300LF,0.812,0.097
SCN2B,-0.44345,0.097088153778039
COMMD9,0.206,0.0971
SLC17A4,-0.2625,0.09711878152509484
C15orf63,-0.009000000000000008,0.09717453180874658
ISG20L2,0.157,0.0972
ZCCHC3,0.169,0.0972
HSPB6,0.259,0.0974
ASAP1,0.222,0.0974
ANKRD18A,-0.354,0.0974
LOC283050,0.356,0.0974
NOTO,-0.313,0.0975
C5,-0.49,0.0975
CDA,0.272,0.0976
LOC100270680,-0.335,0.0976
PAX3,0.599,0.09761389471416815
IRAK1BP1,-0.758,0.0977
LOC100133957,0.461,0.0977
ZNF843,-0.34,0.0977
LYN,0.151,0.0978
ING1,-0.139,0.0978
TEX22,-0.928,0.0979
DIRAS1,0.322,0.0979
FLJ41941,-1.18,0.0979
BTN1A1,-0.2779,0.0979179394353191
NHP2,-0.163,0.098
CNOT1,0.206,0.098
GLIS3,-0.25205,0.09816220964511935
ENPEP,-0.745,0.0982
DTX1,-0.209,0.0982
PIEZO1,0.191,0.0982
IKZF4,-0.173,0.0982
ENPP3,-0.712,0.0984
MRPL1,-0.175,0.0984
FKBPL,-0.218,0.0984
AGAP2,0.351,0.0984
GALNT12,0.966,0.0985
PGM5P2,-0.348,0.0985
LOC440518,-1.16,0.0985
C3orf39,0.205,0.0985
MPP2,0.6950000000000001,0.09857475557914945
CCDC73,-0.148,0.0985962474903324
LOC646482,0.821,0.0986
C8orf71,-0.014999999999999958,0.0986939190256864
TNFRSF10A,0.232,0.0987
XLOC_005770,0.79,0.0987
CTRL,-0.367,0.0988
HMGXB3,0.206,0.0988
MAP2K5,0.281,0.0988
UCK2,0.148,0.0988
MRPS35,-0.157,0.0988
PRSS53,-0.297,0.0988
FAM163B,-0.63,0.0988
ZNF597,0.545,0.0989
ECSIT,0.153,0.0989
TMEM182,-0.134,0.0989
LRP2,-0.417,0.0989
PDSS1,-0.21400000000000002,0.09898674736709502
ARMS2,0.119,0.099
SRGAP2P2,-0.128,0.099
RNF217,0.131,0.0991
CCDC77,-0.122,0.0991
SELP,0.4545,0.09915450989952919
CPT1A,-0.117,0.0992
DOC2A,1.25,0.0992
KIAA0226L,1.08,0.0992
TRMT11,-0.168,0.0992
LIAS,-0.288,0.0992
LOC100132501,-0.412,0.0993
BEX1,-0.687,0.0994
PLAGL2,0.16999999999999998,0.09949599479190364
NR2F1,-0.16,0.0995
LOC100131878,0.537,0.0995
IL17RB,-0.296,0.0996
RBMXL1,-0.158,0.0997
ZNF821,0.282,0.0998
LOC653061,-0.458,0.0998
GLUL,0.24,0.0998
SLC25A13,0.296,0.0998
TANK,-0.14950000000000002,0.0998012957138921
KRTAP1-5,-1.1425,0.09981881020930666
LOC100128787,0.153,0.0999
PAPOLG,0.196,0.0999
CCT2,-0.116,0.0999
MLH3,-0.247,0.0999
ANKRD23,-0.4752,0.09994488529315475
LACTB2,-0.195,0.1
MAGEA12,-0.604,0.1
LONP1,0.114,0.1
PRNP,0.195,0.1
SIX2,-0.394,0.1
PCSK9,0.916,0.1
FAM86C2P,-0.186,0.1
MRPL44,-0.119,0.1
FBLN2,-0.766,0.1
ZNF823,0.318,0.1
SUCNR1,-0.485,0.1
LINC00323,-0.54,0.1
MON2,-0.36366666666666664,0.10003500832436484
TMEM50B,0.0385,0.10019804761640225
FAM102B,0.2565,0.10019804761640225
RNASET2,0.2285,0.10059113020563802
ZNF3,0.11200000000000003,0.10081664215331387
HNRNPC,-0.15783333333333333,0.10083360485523919
ABCA2,-0.3085,0.10085507113376643
SFTPD,-0.217,0.101
C5orf49,-0.605,0.101
TGFBI,-0.445,0.101
GPR137,0.232,0.101
FLJ30064,-0.263,0.101
ZFHX4,-0.224,0.101
LCE2D,0.776,0.101
DNA2,-0.186,0.101
CEP57,-0.201,0.101
COX10,-0.161,0.101
UPK3A,0.501,0.101
FGF3,-0.334,0.101
PRADC1,-0.315,0.101
AGPAT3,0.253,0.101
ZFYVE19,-0.178,0.101
RSRC2,-0.145,0.101
CXorf65,-0.512,0.101
CHRNA1,-0.3068,0.10101484547362154
GLYATL3,-0.1335,0.10109702750953595
CYP1B1,0.5335,0.10136087137374476
LEO1,0.27549999999999997,0.10177613802579685
OR10G9,0.3835,0.10186894607126759
LOC643797,-0.616,0.102
XLOC_008362,-0.416,0.102
CCNE1,0.128,0.102
LOC400099,-0.172,0.102
LOC100131796,-0.314,0.102
KLHDC3,0.187,0.102
MRPL49,0.187,0.102
LOC283663,-0.279,0.102
LOC653075,-0.152,0.102
TSHR,0.224,0.102
SPANXA1,-0.347,0.102
TGIF2,0.352,0.102
C11orf35,-0.172,0.102
JMJD7,-0.114,0.102
LRRC8A,0.688,0.102
LRP6,-0.167,0.102
NDUFA1,-0.162,0.102
LOC730101,0.311,0.102
TAF12,-0.137,0.102
DUSP3,0.15,0.102
TUBB8,0.013566666666666652,0.1021684153525972
ZNF235,-0.27249999999999996,0.10233527666917205
CARD6,-0.196,0.10241479658104279
FAM190B,0.14155,0.10241556852029189
ASPHD2,0.35,0.10255950202385558
SNTG1,-0.27563333333333334,0.10256245485903158
FKBP1A,0.10776,0.1026798000472659
BRMS1,0.13195,0.10273691641110241
SHC1,-0.1595,0.10283021164542386
LOC645752,0.07850000000000001,0.10286104696301392
BRD8,1.042,0.10291500150190286
LOC100128343,-0.488,0.103
APH1B,0.153,0.103
LY6G5C,-0.2,0.103
RBP1,0.171,0.103
LOC653712,0.408,0.103
C19orf66,0.256,0.103
PYDC2,1.06,0.103
C15orf39,0.251,0.103
TAS2R7,0.381,0.103
EXOC2,0.148,0.103
SLC25A43,0.145,0.103
POU2F1,-0.281,0.103
FZD8,-0.35,0.103
NDUFS4,-0.114,0.103
ARID2,-0.156,0.103
MYL3,-0.949,0.103
WDTC1,0.167,0.103
TBC1D22B,0.229,0.103
LOC553103,-0.27,0.103
LOC553137,-1.11,0.103
EHD2,0.196,0.103
MED7,-0.211,0.103
SMPD3,-0.318,0.103
GTPBP4,-0.113,0.103
ZHX2,0.248,0.103
GPR160,0.205,0.103
ST3GAL2,0.162,0.103
RTN4RL1,0.2365,0.10350019994243868
TFPI,-0.144,0.10360867098414987
EHBP1,0.36,0.103884608435613
TMEM191A,-0.115,0.104
CCK,-0.438,0.104
NFKBIE,0.159,0.104
ZNF721,-0.25,0.104
TIMM9,-0.115,0.104
EYA2,-0.356,0.104
HULC,-0.36,0.104
HTR3A,0.452,0.104
REEP5,-0.185,0.104
XLOC_004620,-0.222,0.104
SIX5,0.189,0.104
LOC153546,-0.233,0.104
VPS37D,0.153,0.104
C16orf3,0.282,0.104
ZBTB48,-0.184,0.104
LOC201617,-0.89,0.104
PKM2,0.269,0.104
TPRA1,0.261,0.104
CCBE1,-0.566,0.104
CADPS2,0.387,0.104
BAAT,-0.201,0.104
ADNP,-0.11674999999999999,0.1043452836032902
SAMHD1,0.11550000000000002,0.10435602470795552
NDOR1,-0.18200000000000002,0.1045689564295008
IL1RAP,0.077,0.10466352657916349
FRMD3,-0.11097499999999999,0.10469887924111158
PHLDB2,0.2835,0.10496498847218125
ARSK,-0.2715,0.10497532581394353
FLJ16734,0.589,0.105
LTBP2,-0.88,0.105
KIAA0284,0.198,0.105
LAMTOR2,-0.231,0.105
C9orf152,-0.455,0.105
HAGH,-0.249,0.105
THAP1,-0.123,0.105
ORAI3,0.235,0.105
